operation_id,date_id,entity_id,bu_id,bu_name,kpi_id,geo_id,revenue,cost,quantity,duration_days,status,perf_score
OP0002943,20210902,ENT014,BU003,MedOps,KPI013,GEO011,37632.0,34293.53,13,13,Terminé,23.6
OP0002944,20210902,ENT016,BU003,MedOps,KPI018,GEO011,48142.29,37506.53,1,8,Terminé,34.6
OP0002945,20210902,ENT017,BU003,MedOps,KPI016,GEO013,42181.61,35420.09,12,2,Terminé,16.1
OP0002946,20210903,ENT006,BU001,AeroMRO,KPI001,GEO002,104350.08,78839.17,3,6,Terminé,44.4
OP0002947,20210903,ENT003,BU001,AeroMRO,KPI003,GEO003,102960.91,70639.38,4,7,Terminé,28.3
OP0002948,20210903,ENT002,BU001,AeroMRO,KPI003,GEO002,95721.77,59089.48,5,2,Terminé,54.7
OP0002949,20210903,ENT008,BU002,FinServ Risk,KPI007,GEO006,282412.62,151709.03,1,22,Terminé,61.1
OP0002950,20210903,ENT009,BU002,FinServ Risk,KPI009,GEO006,211765.02,69578.12,1,16,Terminé,74.1
OP0002951,20210903,ENT012,BU002,FinServ Risk,KPI007,GEO009,301972.42,154496.92,1,14,Terminé,78.8
OP0002952,20210903,ENT011,BU002,FinServ Risk,KPI009,GEO008,302182.89,119904.92,1,11,Terminé,75.7
OP0002953,20210903,ENT008,BU002,FinServ Risk,KPI012,GEO006,159318.58,83687.57,1,1,Terminé,74.2
OP0002954,20210903,ENT009,BU002,FinServ Risk,KPI009,GEO006,210075.15,89157.16,1,12,Terminé,69.9
OP0002955,20210903,ENT016,BU003,MedOps,KPI018,GEO011,47259.89,41420.7,11,19,Terminé,23.4
OP0002956,20210903,ENT016,BU003,MedOps,KPI014,GEO011,60841.29,45683.56,13,9,Terminé,47.9
OP0002957,20210903,ENT017,BU003,MedOps,KPI013,GEO013,42751.72,34420.74,11,4,Terminé,41.2
OP0002958,20210903,ENT019,BU003,MedOps,KPI017,GEO015,49069.91,36028.19,12,4,Terminé,22.3
OP0002959,20210903,ENT019,BU003,MedOps,KPI014,GEO015,60656.6,40165.32,6,7,Terminé,47.0
OP0002960,20210903,ENT014,BU003,MedOps,KPI013,GEO011,15855.74,12410.81,13,18,Terminé,32.2
OP0002961,20210903,ENT016,BU003,MedOps,KPI018,GEO011,32579.4,22853.22,15,16,En retard,33.1
OP0002962,20210904,ENT002,BU001,AeroMRO,KPI005,GEO002,85320.02,50188.16,4,13,Terminé,56.7
OP0002963,20210904,ENT009,BU002,FinServ Risk,KPI008,GEO006,156565.5,74082.86,1,14,Terminé,77.9
OP0002964,20210904,ENT010,BU002,FinServ Risk,KPI011,GEO007,211148.07,110913.4,1,12,En cours,69.5
OP0002965,20210904,ENT011,BU002,FinServ Risk,KPI012,GEO008,145247.13,65606.28,2,23,Terminé,64.7
OP0002966,20210904,ENT011,BU002,FinServ Risk,KPI007,GEO008,278408.49,136002.31,2,16,Terminé,77.2
OP0002967,20210904,ENT012,BU002,FinServ Risk,KPI007,GEO009,220854.31,100225.66,1,6,Terminé,85.3
OP0002968,20210904,ENT013,BU002,FinServ Risk,KPI008,GEO010,96081.63,36604.25,1,10,Terminé,93.7
OP0002969,20210904,ENT012,BU002,FinServ Risk,KPI007,GEO009,218897.33,78236.75,1,26,En retard,84.2
OP0002970,20210904,ENT009,BU002,FinServ Risk,KPI012,GEO006,194321.99,74850.05,1,27,Terminé,70.1
OP0002971,20210904,ENT013,BU002,FinServ Risk,KPI011,GEO010,244012.3,115656.63,2,28,Terminé,80.0
OP0002972,20210904,ENT014,BU003,MedOps,KPI014,GEO011,51262.18,37980.61,21,15,Terminé,47.9
OP0002973,20210904,ENT017,BU003,MedOps,KPI017,GEO013,47847.97,37410.99,12,13,Terminé,36.3
OP0002974,20210904,ENT016,BU003,MedOps,KPI014,GEO011,10196.71,6994.38,9,6,Terminé,51.3
OP0002975,20210904,ENT018,BU003,MedOps,KPI014,GEO014,17974.75,12825.31,8,19,Terminé,45.3
OP0002976,20210904,ENT018,BU003,MedOps,KPI016,GEO014,49546.85,34920.28,9,17,Terminé,40.0
OP0002977,20210904,ENT018,BU003,MedOps,KPI015,GEO014,36898.08,27541.46,18,10,En cours,32.3
OP0002978,20210904,ENT016,BU003,MedOps,KPI018,GEO011,69012.62,45799.03,16,9,Terminé,46.6
OP0002979,20210904,ENT015,BU003,MedOps,KPI014,GEO012,29085.63,24495.38,12,2,Terminé,29.3
OP0002980,20210904,ENT016,BU003,MedOps,KPI013,GEO011,38593.86,27374.53,11,5,Annulé,19.1
OP0002981,20210905,ENT003,BU001,AeroMRO,KPI002,GEO003,49630.5,32702.36,4,6,En cours,50.8
OP0002982,20210905,ENT001,BU001,AeroMRO,KPI006,GEO001,86865.04,58998.97,5,5,En retard,46.5
OP0002983,20210905,ENT002,BU001,AeroMRO,KPI005,GEO002,94952.88,73224.22,2,3,Terminé,24.4
OP0002984,20210905,ENT003,BU001,AeroMRO,KPI006,GEO003,120868.16,89555.53,1,11,En retard,40.0
OP0002985,20210905,ENT003,BU001,AeroMRO,KPI001,GEO003,93056.75,70920.32,2,13,En cours,39.9
OP0002986,20210905,ENT010,BU002,FinServ Risk,KPI012,GEO007,160129.35,50900.4,1,5,Terminé,100.0
OP0002987,20210905,ENT012,BU002,FinServ Risk,KPI009,GEO009,226576.23,89151.52,1,11,En retard,81.5
OP0002988,20210905,ENT019,BU003,MedOps,KPI013,GEO015,71325.0,50706.61,11,12,Terminé,37.9
OP0002989,20210905,ENT016,BU003,MedOps,KPI014,GEO011,41306.58,32900.2,15,9,En retard,47.5
OP0002990,20210905,ENT018,BU003,MedOps,KPI018,GEO014,50102.96,37579.19,6,19,Terminé,46.9
OP0002991,20210905,ENT019,BU003,MedOps,KPI018,GEO015,40402.55,32816.28,9,13,Annulé,42.1
OP0002992,20210905,ENT016,BU003,MedOps,KPI018,GEO011,48544.75,39780.37,13,20,Terminé,24.3
OP0002993,20210905,ENT017,BU003,MedOps,KPI014,GEO013,37269.34,24611.59,12,11,Terminé,39.1
OP0002994,20210906,ENT005,BU001,AeroMRO,KPI006,GEO005,99895.67,73001.77,1,14,En cours,50.0
OP0002995,20210906,ENT004,BU001,AeroMRO,KPI002,GEO004,90750.72,62350.96,5,9,Terminé,38.2
OP0002996,20210906,ENT006,BU001,AeroMRO,KPI004,GEO002,111760.72,78581.71,2,7,Terminé,36.9
OP0002997,20210906,ENT004,BU001,AeroMRO,KPI001,GEO004,89013.63,56158.6,5,9,Terminé,55.0
OP0002998,20210906,ENT002,BU001,AeroMRO,KPI002,GEO002,79960.59,47476.11,2,5,Terminé,68.6
OP0002999,20210906,ENT013,BU002,FinServ Risk,KPI008,GEO010,228914.59,92844.26,2,21,Terminé,78.0
OP0003000,20210906,ENT016,BU003,MedOps,KPI014,GEO011,55049.6,44933.53,8,6,En cours,30.5
OP0003001,20210906,ENT019,BU003,MedOps,KPI017,GEO015,27901.27,20514.85,15,7,Terminé,42.8
OP0003002,20210907,ENT001,BU001,AeroMRO,KPI004,GEO001,108853.39,74664.96,1,5,Terminé,38.2
OP0003003,20210907,ENT006,BU001,AeroMRO,KPI004,GEO002,125362.42,79468.68,4,3,Terminé,54.9
OP0003004,20210907,ENT002,BU001,AeroMRO,KPI006,GEO002,73419.18,47578.17,6,14,En cours,80.2
OP0003005,20210907,ENT005,BU001,AeroMRO,KPI001,GEO005,87153.75,57244.09,1,8,Terminé,38.0
OP0003006,20210907,ENT008,BU002,FinServ Risk,KPI007,GEO006,235504.72,98791.39,1,25,En cours,81.3
OP0003007,20210907,ENT008,BU002,FinServ Risk,KPI008,GEO006,303202.14,136904.9,1,8,Terminé,83.2
OP0003008,20210907,ENT016,BU003,MedOps,KPI014,GEO011,28352.25,20817.8,10,20,Terminé,32.0
OP0003009,20210908,ENT001,BU001,AeroMRO,KPI001,GEO001,125222.28,85437.29,4,10,Terminé,44.2
OP0003010,20210908,ENT003,BU001,AeroMRO,KPI006,GEO003,97658.59,70219.4,4,3,Terminé,49.9
OP0003011,20210908,ENT004,BU001,AeroMRO,KPI005,GEO004,86133.35,56088.18,1,9,En cours,56.0
OP0003012,20210908,ENT003,BU001,AeroMRO,KPI003,GEO003,115147.57,89464.93,3,9,Terminé,30.6
OP0003013,20210908,ENT001,BU001,AeroMRO,KPI005,GEO001,59558.08,44221.87,1,13,Terminé,38.2
OP0003014,20210908,ENT012,BU002,FinServ Risk,KPI007,GEO009,222864.21,96066.02,1,1,En cours,78.4
OP0003015,20210908,ENT014,BU003,MedOps,KPI017,GEO011,46181.33,30456.19,10,10,Terminé,52.6
OP0003016,20210908,ENT017,BU003,MedOps,KPI014,GEO013,53234.64,40507.69,13,1,Annulé,38.4
OP0003017,20210908,ENT014,BU003,MedOps,KPI014,GEO011,27537.03,19119.35,5,14,Terminé,58.7
OP0003018,20210908,ENT016,BU003,MedOps,KPI018,GEO011,20711.39,16913.88,4,10,Terminé,38.1
OP0003019,20210909,ENT006,BU001,AeroMRO,KPI004,GEO002,89240.43,59310.85,4,12,En cours,47.6
OP0003020,20210909,ENT007,BU001,AeroMRO,KPI001,GEO001,129865.57,89806.14,2,9,Terminé,42.7
OP0003021,20210909,ENT001,BU001,AeroMRO,KPI002,GEO001,74841.03,48072.99,2,3,Annulé,49.0
OP0003022,20210909,ENT003,BU001,AeroMRO,KPI003,GEO003,80336.49,64745.63,1,3,Terminé,34.5
OP0003023,20210909,ENT001,BU001,AeroMRO,KPI003,GEO001,105350.42,75621.21,2,3,En cours,41.9
OP0003024,20210909,ENT005,BU001,AeroMRO,KPI002,GEO005,102530.95,71360.65,2,4,Terminé,34.0
OP0003025,20210909,ENT010,BU002,FinServ Risk,KPI011,GEO007,248698.89,139877.26,1,6,Terminé,68.7
OP0003026,20210909,ENT009,BU002,FinServ Risk,KPI012,GEO006,244476.8,128027.57,1,22,Terminé,59.1
OP0003027,20210909,ENT010,BU002,FinServ Risk,KPI009,GEO007,82156.32,36551.42,1,29,Terminé,68.8
OP0003028,20210909,ENT017,BU003,MedOps,KPI018,GEO013,55685.34,40264.24,11,12,Annulé,38.8
OP0003029,20210909,ENT019,BU003,MedOps,KPI013,GEO015,42134.28,32353.94,15,1,En cours,48.3
OP0003030,20210910,ENT002,BU001,AeroMRO,KPI006,GEO002,86669.59,63579.48,1,4,Terminé,45.1
OP0003031,20210910,ENT004,BU001,AeroMRO,KPI004,GEO004,76704.05,49806.52,1,13,En cours,68.8
OP0003032,20210910,ENT011,BU002,FinServ Risk,KPI007,GEO008,277350.36,74505.52,1,4,Terminé,100.0
OP0003033,20210910,ENT013,BU002,FinServ Risk,KPI009,GEO010,129284.29,55130.8,3,5,Terminé,83.9
OP0003034,20210910,ENT009,BU002,FinServ Risk,KPI008,GEO006,230073.91,105956.15,1,25,Terminé,85.1
OP0003035,20210910,ENT016,BU003,MedOps,KPI016,GEO011,38532.09,28200.25,17,14,Terminé,47.7
OP0003036,20210910,ENT017,BU003,MedOps,KPI017,GEO013,46698.98,35014.61,6,11,Terminé,22.6
OP0003037,20210910,ENT019,BU003,MedOps,KPI014,GEO015,44447.4,35807.93,11,13,Terminé,29.0
OP0003038,20210911,ENT004,BU001,AeroMRO,KPI005,GEO004,101026.52,72373.93,3,10,Terminé,47.7
OP0003039,20210911,ENT005,BU001,AeroMRO,KPI002,GEO005,147517.33,99637.46,4,8,Terminé,45.2
OP0003040,20210911,ENT006,BU001,AeroMRO,KPI004,GEO002,109312.83,80493.51,3,10,Terminé,55.0
OP0003041,20210911,ENT006,BU001,AeroMRO,KPI006,GEO002,75814.48,49337.54,3,5,Terminé,59.0
OP0003042,20210911,ENT002,BU001,AeroMRO,KPI003,GEO002,97088.59,73510.19,1,2,Terminé,30.0
OP0003043,20210911,ENT007,BU001,AeroMRO,KPI001,GEO001,99662.57,67309.03,4,7,Terminé,48.7
OP0003044,20210911,ENT002,BU001,AeroMRO,KPI001,GEO002,86699.6,58565.91,3,2,Annulé,46.5
OP0003045,20210911,ENT010,BU002,FinServ Risk,KPI008,GEO007,241473.01,121888.58,1,10,Terminé,74.4
OP0003046,20210911,ENT012,BU002,FinServ Risk,KPI010,GEO009,220818.04,101357.52,2,8,Terminé,90.0
OP0003047,20210911,ENT015,BU003,MedOps,KPI013,GEO012,69026.94,55744.99,17,5,Terminé,30.1
OP0003048,20210911,ENT019,BU003,MedOps,KPI018,GEO015,49963.24,39914.21,10,5,Terminé,39.6
OP0003049,20210911,ENT014,BU003,MedOps,KPI018,GEO011,49570.33,39588.71,6,14,Terminé,44.4
OP0003050,20210911,ENT019,BU003,MedOps,KPI013,GEO015,49509.64,36722.81,11,19,Terminé,40.7
OP0003051,20210911,ENT018,BU003,MedOps,KPI014,GEO014,30316.1,25260.62,16,1,Terminé,38.3
OP0003052,20210911,ENT015,BU003,MedOps,KPI013,GEO012,65447.88,49955.34,3,8,Terminé,43.4
OP0003053,20210911,ENT018,BU003,MedOps,KPI016,GEO014,51624.37,44333.37,17,5,Terminé,28.0
OP0003054,20210912,ENT004,BU001,AeroMRO,KPI006,GEO004,120488.93,85193.22,1,4,Terminé,54.9
OP0003055,20210912,ENT006,BU001,AeroMRO,KPI003,GEO002,121732.93,76881.68,8,9,Terminé,54.2
OP0003056,20210912,ENT003,BU001,AeroMRO,KPI004,GEO003,112468.52,81387.59,1,14,Terminé,39.6
OP0003057,20210912,ENT001,BU001,AeroMRO,KPI003,GEO001,94854.16,53857.84,4,3,Terminé,46.7
OP0003058,20210912,ENT006,BU001,AeroMRO,KPI001,GEO002,93793.35,59999.34,4,11,Terminé,35.6
OP0003059,20210912,ENT005,BU001,AeroMRO,KPI002,GEO005,60256.01,38816.59,4,2,Terminé,54.5
OP0003060,20210912,ENT004,BU001,AeroMRO,KPI006,GEO004,114505.64,78605.14,2,9,Terminé,39.1
OP0003061,20210912,ENT010,BU002,FinServ Risk,KPI011,GEO007,55619.62,19399.15,1,17,Terminé,89.6
OP0003062,20210912,ENT015,BU003,MedOps,KPI016,GEO012,65404.3,47925.63,9,6,Terminé,41.6
OP0003063,20210912,ENT014,BU003,MedOps,KPI017,GEO011,52293.54,40491.69,25,13,En retard,40.7
OP0003064,20210913,ENT002,BU001,AeroMRO,KPI006,GEO002,108391.79,72923.09,1,5,Terminé,50.1
OP0003065,20210913,ENT001,BU001,AeroMRO,KPI002,GEO001,79176.63,46978.68,1,8,Terminé,75.2
OP0003066,20210913,ENT013,BU002,FinServ Risk,KPI011,GEO010,198717.02,72907.06,1,20,En cours,93.5
OP0003067,20210913,ENT013,BU002,FinServ Risk,KPI010,GEO010,303920.06,135672.54,1,16,Terminé,73.7
OP0003068,20210913,ENT013,BU002,FinServ Risk,KPI010,GEO010,93884.86,27393.72,1,27,Terminé,93.4
OP0003069,20210913,ENT014,BU003,MedOps,KPI015,GEO011,37074.11,30048.12,13,14,Terminé,25.8
OP0003070,20210913,ENT014,BU003,MedOps,KPI013,GEO011,43445.75,28543.64,7,3,Terminé,37.9
OP0003071,20210913,ENT016,BU003,MedOps,KPI013,GEO011,49182.57,35913.29,11,8,Terminé,48.8
OP0003072,20210914,ENT005,BU001,AeroMRO,KPI001,GEO005,96920.79,66683.51,1,3,Terminé,50.3
OP0003073,20210914,ENT001,BU001,AeroMRO,KPI003,GEO001,116648.44,87366.02,4,5,Terminé,31.1
OP0003074,20210914,ENT006,BU001,AeroMRO,KPI001,GEO002,99762.47,71834.47,1,5,Terminé,34.6
OP0003075,20210914,ENT005,BU001,AeroMRO,KPI005,GEO005,111263.15,81507.24,1,2,Terminé,48.5
OP0003076,20210914,ENT011,BU002,FinServ Risk,KPI007,GEO008,0.0,0.0,1,2,Terminé,17.7
OP0003077,20210914,ENT010,BU002,FinServ Risk,KPI007,GEO007,146368.77,63429.9,1,12,Terminé,68.1
OP0003078,20210914,ENT011,BU002,FinServ Risk,KPI011,GEO008,296562.95,119853.24,1,7,Terminé,93.1
OP0003079,20210914,ENT011,BU002,FinServ Risk,KPI012,GEO008,279169.84,115133.5,2,12,En retard,80.2
OP0003080,20210914,ENT013,BU002,FinServ Risk,KPI012,GEO010,227450.64,92551.93,1,4,Terminé,70.5
OP0003081,20210914,ENT013,BU002,FinServ Risk,KPI011,GEO010,175663.8,59532.7,1,4,Terminé,95.9
OP0003082,20210914,ENT015,BU003,MedOps,KPI013,GEO012,65373.52,47897.06,13,19,Terminé,31.4
OP0003083,20210914,ENT017,BU003,MedOps,KPI017,GEO013,39533.9,27988.95,15,2,Terminé,37.6
OP0003084,20210914,ENT015,BU003,MedOps,KPI018,GEO012,67616.11,50402.4,7,15,Terminé,40.8
OP0003085,20210915,ENT006,BU001,AeroMRO,KPI001,GEO002,89353.12,58111.35,3,13,Terminé,51.9
OP0003086,20210915,ENT002,BU001,AeroMRO,KPI006,GEO002,126601.37,82254.31,1,12,Terminé,57.2
OP0003087,20210915,ENT006,BU001,AeroMRO,KPI002,GEO002,94930.44,60643.4,4,10,Terminé,51.1
OP0003088,20210915,ENT006,BU001,AeroMRO,KPI005,GEO002,123985.7,77242.01,1,12,Terminé,56.3
OP0003089,20210915,ENT007,BU001,AeroMRO,KPI003,GEO001,120655.69,76880.59,3,9,En cours,44.2
OP0003090,20210915,ENT003,BU001,AeroMRO,KPI003,GEO003,111834.5,71673.68,4,7,Terminé,58.5
OP0003091,20210915,ENT004,BU001,AeroMRO,KPI001,GEO004,57181.36,39601.5,1,13,Terminé,50.9
OP0003092,20210915,ENT011,BU002,FinServ Risk,KPI008,GEO008,149678.7,60643.24,1,7,En retard,88.5
OP0003093,20210915,ENT012,BU002,FinServ Risk,KPI007,GEO009,348747.47,99449.04,1,5,Terminé,93.7
OP0003094,20210915,ENT011,BU002,FinServ Risk,KPI007,GEO008,107946.41,41148.22,1,26,Terminé,82.0
OP0003095,20210915,ENT010,BU002,FinServ Risk,KPI011,GEO007,96430.31,62672.62,1,28,En retard,52.9
OP0003096,20210915,ENT014,BU003,MedOps,KPI016,GEO011,40286.79,24889.32,6,4,Terminé,62.2
OP0003097,20210915,ENT015,BU003,MedOps,KPI015,GEO012,71910.26,55780.91,17,6,Terminé,35.7
OP0003098,20210915,ENT018,BU003,MedOps,KPI015,GEO014,41451.81,34254.47,20,12,Terminé,41.2
OP0003099,20210916,ENT002,BU001,AeroMRO,KPI006,GEO002,117082.91,88388.16,1,14,Terminé,42.8
OP0003100,20210916,ENT004,BU001,AeroMRO,KPI003,GEO004,128615.81,82496.1,2,14,En cours,53.3
OP0003101,20210916,ENT013,BU002,FinServ Risk,KPI008,GEO010,0.0,0.0,2,4,En retard,7.5
OP0003102,20210916,ENT011,BU002,FinServ Risk,KPI007,GEO008,171168.01,69604.22,2,12,En cours,75.9
OP0003103,20210916,ENT011,BU002,FinServ Risk,KPI010,GEO008,265622.58,87048.32,1,28,Terminé,97.4
OP0003104,20210916,ENT013,BU002,FinServ Risk,KPI008,GEO010,350749.54,172260.18,1,15,Terminé,67.7
OP0003105,20210916,ENT012,BU002,FinServ Risk,KPI009,GEO009,239113.35,101567.2,1,12,Terminé,68.7
OP0003106,20210916,ENT017,BU003,MedOps,KPI017,GEO013,41355.26,27996.51,12,15,Terminé,37.2
OP0003107,20210916,ENT019,BU003,MedOps,KPI013,GEO015,41968.71,26186.37,3,20,En retard,51.5
OP0003108,20210916,ENT014,BU003,MedOps,KPI018,GEO011,32006.0,24865.46,11,8,Terminé,53.6
OP0003109,20210917,ENT005,BU001,AeroMRO,KPI001,GEO005,115670.63,85646.3,1,4,En cours,26.8
OP0003110,20210917,ENT003,BU001,AeroMRO,KPI004,GEO003,106346.27,58147.24,4,4,Terminé,63.5
OP0003111,20210917,ENT007,BU001,AeroMRO,KPI001,GEO001,105821.08,73884.97,3,5,Terminé,47.1
OP0003112,20210917,ENT004,BU001,AeroMRO,KPI006,GEO004,99132.04,67683.89,1,3,Terminé,44.9
OP0003113,20210917,ENT004,BU001,AeroMRO,KPI006,GEO004,136895.41,95668.94,5,10,Annulé,38.3
OP0003114,20210917,ENT011,BU002,FinServ Risk,KPI007,GEO008,238657.16,93442.51,1,3,Terminé,80.5
OP0003115,20210917,ENT008,BU002,FinServ Risk,KPI010,GEO006,27740.82,12635.65,1,25,Terminé,77.1
OP0003116,20210917,ENT011,BU002,FinServ Risk,KPI009,GEO008,158291.4,69426.73,1,3,Terminé,83.6
OP0003117,20210917,ENT012,BU002,FinServ Risk,KPI010,GEO009,223008.76,87522.85,1,7,Terminé,97.4
OP0003118,20210917,ENT011,BU002,FinServ Risk,KPI007,GEO008,147456.58,65033.55,1,9,Terminé,100.0
OP0003119,20210917,ENT018,BU003,MedOps,KPI014,GEO014,36945.23,30011.66,24,16,Terminé,29.6
OP0003120,20210917,ENT015,BU003,MedOps,KPI015,GEO012,54774.08,38222.58,11,19,Terminé,46.5
OP0003121,20210917,ENT018,BU003,MedOps,KPI016,GEO014,39844.75,36753.23,10,2,Annulé,24.0
OP0003122,20210917,ENT016,BU003,MedOps,KPI016,GEO011,13798.7,10766.29,17,16,Terminé,32.2
OP0003123,20210918,ENT002,BU001,AeroMRO,KPI001,GEO002,103303.79,69014.45,4,14,Terminé,54.0
OP0003124,20210918,ENT003,BU001,AeroMRO,KPI003,GEO003,100067.25,57740.84,3,12,Terminé,50.8
OP0003125,20210918,ENT002,BU001,AeroMRO,KPI001,GEO002,71581.24,47124.18,5,6,Terminé,53.9
OP0003126,20210918,ENT003,BU001,AeroMRO,KPI006,GEO003,102125.37,74166.06,1,9,En cours,30.2
OP0003127,20210918,ENT005,BU001,AeroMRO,KPI002,GEO005,58420.34,40535.79,4,12,En cours,54.0
OP0003128,20210918,ENT002,BU001,AeroMRO,KPI001,GEO002,76879.04,58530.3,7,3,En cours,43.5
OP0003129,20210918,ENT011,BU002,FinServ Risk,KPI009,GEO008,90953.75,34964.35,1,25,Terminé,82.2
OP0003130,20210918,ENT009,BU002,FinServ Risk,KPI009,GEO006,210993.48,49900.85,1,14,Terminé,100.0
OP0003131,20210918,ENT012,BU002,FinServ Risk,KPI012,GEO009,249682.5,81509.44,1,26,Terminé,91.0
OP0003132,20210918,ENT019,BU003,MedOps,KPI016,GEO015,33446.04,25772.25,13,12,Annulé,33.4
OP0003133,20210918,ENT018,BU003,MedOps,KPI016,GEO014,54505.97,35545.15,10,1,Terminé,56.2
OP0003134,20210918,ENT018,BU003,MedOps,KPI014,GEO014,38436.24,28270.9,11,3,Terminé,35.1
OP0003135,20210918,ENT018,BU003,MedOps,KPI017,GEO014,60358.51,40967.58,13,5,Terminé,51.9
OP0003136,20210919,ENT007,BU001,AeroMRO,KPI006,GEO001,70724.34,45317.77,1,13,En cours,42.2
OP0003137,20210919,ENT006,BU001,AeroMRO,KPI003,GEO002,125324.31,89301.9,3,2,Terminé,39.2
OP0003138,20210919,ENT004,BU001,AeroMRO,KPI002,GEO004,111652.24,70401.94,4,9,En cours,47.4
OP0003139,20210919,ENT008,BU002,FinServ Risk,KPI012,GEO006,232551.9,81871.65,2,14,Terminé,68.5
OP0003140,20210919,ENT013,BU002,FinServ Risk,KPI007,GEO010,157700.84,59805.63,1,15,Annulé,73.3
OP0003141,20210919,ENT009,BU002,FinServ Risk,KPI012,GEO006,270023.16,114063.91,2,15,Terminé,91.7
OP0003142,20210919,ENT012,BU002,FinServ Risk,KPI007,GEO009,254643.71,113331.49,1,2,Terminé,55.4
OP0003143,20210919,ENT009,BU002,FinServ Risk,KPI010,GEO006,108435.24,46416.14,1,23,Terminé,81.0
OP0003144,20210919,ENT015,BU003,MedOps,KPI017,GEO012,29363.03,23949.03,19,13,Terminé,39.6
OP0003145,20210920,ENT002,BU001,AeroMRO,KPI002,GEO002,87309.93,58356.42,4,12,Terminé,48.6
OP0003146,20210920,ENT001,BU001,AeroMRO,KPI003,GEO001,117170.71,78903.78,1,15,Terminé,39.0
OP0003147,20210920,ENT003,BU001,AeroMRO,KPI003,GEO003,90065.28,66192.97,1,10,En cours,47.7
OP0003148,20210920,ENT001,BU001,AeroMRO,KPI006,GEO001,95514.7,68424.12,2,9,Terminé,45.5
OP0003149,20210920,ENT004,BU001,AeroMRO,KPI004,GEO004,112274.86,76231.23,1,8,Terminé,34.0
OP0003150,20210920,ENT007,BU001,AeroMRO,KPI005,GEO001,104330.65,66114.41,1,8,Terminé,45.4
OP0003151,20210920,ENT010,BU002,FinServ Risk,KPI007,GEO007,184283.64,76194.11,1,30,Terminé,73.9
OP0003152,20210920,ENT011,BU002,FinServ Risk,KPI009,GEO008,277919.76,110360.79,1,6,Terminé,86.8
OP0003153,20210920,ENT009,BU002,FinServ Risk,KPI011,GEO006,123553.41,40493.29,2,14,Terminé,81.1
OP0003154,20210920,ENT013,BU002,FinServ Risk,KPI012,GEO010,34684.41,16295.74,1,22,Terminé,71.9
OP0003155,20210920,ENT010,BU002,FinServ Risk,KPI012,GEO007,194839.97,85443.87,1,20,Annulé,89.2
OP0003156,20210920,ENT008,BU002,FinServ Risk,KPI007,GEO006,101901.56,46425.33,1,26,En cours,69.3
OP0003157,20210920,ENT014,BU003,MedOps,KPI018,GEO011,36343.45,29346.0,12,1,Terminé,21.9
OP0003158,20210920,ENT017,BU003,MedOps,KPI013,GEO013,48842.38,41724.8,19,16,Terminé,23.7
OP0003159,20210921,ENT005,BU001,AeroMRO,KPI005,GEO005,124834.07,88387.29,1,3,Terminé,40.2
OP0003160,20210921,ENT005,BU001,AeroMRO,KPI005,GEO005,71628.83,56496.62,1,14,Terminé,49.8
OP0003161,20210921,ENT003,BU001,AeroMRO,KPI004,GEO003,91389.5,55577.43,4,5,Terminé,62.1
OP0003162,20210921,ENT004,BU001,AeroMRO,KPI005,GEO004,68175.55,46256.11,5,8,Terminé,45.3
OP0003163,20210921,ENT007,BU001,AeroMRO,KPI004,GEO001,127094.57,80744.84,1,3,Terminé,54.1
OP0003164,20210921,ENT011,BU002,FinServ Risk,KPI010,GEO008,220411.45,79190.72,2,30,En cours,86.9
OP0003165,20210921,ENT013,BU002,FinServ Risk,KPI012,GEO010,289149.23,142925.72,2,13,Terminé,61.0
OP0003166,20210921,ENT010,BU002,FinServ Risk,KPI008,GEO007,79402.19,44300.2,1,17,Terminé,64.1
OP0003167,20210921,ENT019,BU003,MedOps,KPI015,GEO015,26102.41,17742.72,7,10,En cours,51.0
OP0003168,20210921,ENT017,BU003,MedOps,KPI018,GEO013,34247.95,30654.72,21,8,Terminé,22.5
OP0003169,20210922,ENT004,BU001,AeroMRO,KPI001,GEO004,121020.13,75015.4,7,2,Terminé,64.5
OP0003170,20210922,ENT007,BU001,AeroMRO,KPI003,GEO001,105084.26,65580.75,2,15,En cours,52.2
OP0003171,20210922,ENT007,BU001,AeroMRO,KPI006,GEO001,68853.75,51339.14,2,11,Terminé,39.1
OP0003172,20210922,ENT002,BU001,AeroMRO,KPI005,GEO002,90999.25,60710.1,4,8,Terminé,45.0
OP0003173,20210922,ENT011,BU002,FinServ Risk,KPI008,GEO008,308964.85,171076.41,2,20,Terminé,63.4
OP0003174,20210922,ENT008,BU002,FinServ Risk,KPI011,GEO006,271368.62,86026.49,1,14,Terminé,87.1
OP0003175,20210922,ENT013,BU002,FinServ Risk,KPI010,GEO010,399248.97,141730.68,1,24,Terminé,79.0
OP0003176,20210922,ENT010,BU002,FinServ Risk,KPI011,GEO007,264784.94,114230.79,2,6,Terminé,83.6
OP0003177,20210922,ENT014,BU003,MedOps,KPI018,GEO011,37568.18,25423.08,15,5,Terminé,50.9
OP0003178,20210922,ENT019,BU003,MedOps,KPI017,GEO015,42706.03,33455.85,8,13,En cours,31.2
OP0003179,20210922,ENT019,BU003,MedOps,KPI015,GEO015,53662.8,36616.96,20,18,Terminé,58.0
OP0003180,20210922,ENT016,BU003,MedOps,KPI014,GEO011,25588.26,21834.63,12,3,Terminé,38.7
